site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session
275,server/src/routes/hipaa.ts,196,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
276,server/src/routes/hipaa.ts,213,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
277,server/src/routes/incidents.ts,37,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
278,server/src/routes/incidents.ts,122,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
279,server/src/routes/incidents.ts,178,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
280,server/src/routes/incidents.ts,207,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
281,server/src/routes/incidents.ts,268,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
282,server/src/routes/incidents.ts,337,router.delete(,AUTH_MOUNT_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
283,server/src/routes/incidents.ts,384,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
284,server/src/routes/incidents.ts,415,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
285,server/src/routes/incidents.ts,453,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
286,server/src/routes/incidents.ts,492,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
287,server/src/routes/integrations.ts,29,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
288,server/src/routes/integrations.ts,37,router.get('/google/callback'; asyncHandler(integrationsController.callbackGoogle));,PUBLIC_INTENTIONAL,N/A,router.get('/google/callback'; asyncHandler(integrationsController.callbackGoogle));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
289,server/src/routes/integrations.ts,40,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
290,server/src/routes/integrations.ts,48,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
291,server/src/routes/integrations.ts,59,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
292,server/src/routes/integrations.ts,66,router.get('/github/callback'; asyncHandler(integrationsController.callbackGitHub));,PUBLIC_INTENTIONAL,N/A,router.get('/github/callback'; asyncHandler(integrationsController.callbackGitHub));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
293,server/src/routes/integrations.ts,68,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
294,server/src/routes/integrations.ts,75,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
295,server/src/routes/integrations.ts,86,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
296,server/src/routes/integrations.ts,93,router.get('/slack/callback'; asyncHandler(integrationsController.callbackSlack));,PUBLIC_INTENTIONAL,N/A,router.get('/slack/callback'; asyncHandler(integrationsController.callbackSlack));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
297,server/src/routes/integrations.ts,95,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
298,server/src/routes/integrations.ts,102,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
299,server/src/routes/integrations.ts,110,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
300,server/src/routes/integrations.ts,121,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
301,server/src/routes/integrations.ts,128,router.get('/jira/callback'; asyncHandler(integrationsController.callbackJira));,PUBLIC_INTENTIONAL,N/A,router.get('/jira/callback'; asyncHandler(integrationsController.callbackJira));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
302,server/src/routes/integrations.ts,130,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
303,server/src/routes/integrations.ts,137,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
304,server/src/routes/integrations.ts,145,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
305,server/src/routes/integrations.ts,156,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
306,server/src/routes/integrations.ts,164,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
307,server/src/routes/integrations.ts,171,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
308,server/src/routes/integrations.ts,182,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
309,server/src/routes/integrations.ts,190,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
310,server/src/routes/integrations.ts,197,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
311,server/src/routes/integrations.ts,205,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
312,server/src/routes/integrations.ts,213,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
313,server/src/routes/integrations.ts,220,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
314,server/src/routes/integrations.ts,227,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
315,server/src/routes/integrations.ts,234,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
316,server/src/routes/integrations.ts,241,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
317,server/src/routes/integrations.ts,248,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
318,server/src/routes/integrations.ts,255,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
319,server/src/routes/integrations.ts,266,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
320,server/src/routes/integrations.ts,274,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
321,server/src/routes/integrations.ts,283,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
322,server/src/routes/integrations.ts,291,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
323,server/src/routes/integrations.ts,302,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
324,server/src/routes/integrations.ts,309,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
325,server/src/routes/integrations.ts,316,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
326,server/src/routes/integrations.ts,326,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
327,server/src/routes/integrations.ts,334,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
328,server/src/routes/integrations.ts,343,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
329,server/src/routes/maturity.ts,36,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
330,server/src/routes/maturity.ts,66,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
331,server/src/routes/maturity.ts,128,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
332,server/src/routes/maturity.ts,172,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
333,server/src/routes/maturity.ts,201,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
334,server/src/routes/maturity.ts,272,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
335,server/src/routes/controlEffectiveness.ts,42,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
336,server/src/routes/controlEffectiveness.ts,125,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
337,server/src/routes/controlEffectiveness.ts,207,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
338,server/src/routes/controlEffectiveness.ts,285,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
339,server/src/routes/controlEffectiveness.ts,341,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
340,server/src/routes/controlEffectiveness.ts,393,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
341,server/src/routes/demo.ts,31,router.post('/request'; validateBody(submitDemoRequestSchema); asyncHandler(demoController.submitDemoRequest.bind(demoController)));,PUBLIC_INTENTIONAL,N/A,router.post('/request'; validateBody(submitDemoRequestSchema); asyncHandler(demoController.submitDemoRequest.bind(demoController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
342,server/src/routes/demo.ts,42,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
343,server/src/routes/demo.ts,54,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
344,server/src/routes/demo.ts,66,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
345,server/src/routes/demo.ts,78,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
346,server/src/routes/demo.ts,90,router.patch(,AUTH_PER_ROUTE_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
347,server/src/routes/demo.ts,103,router.put(,AUTH_PER_ROUTE_VERIFIED,N/A,router.put(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
348,server/src/routes/demo.ts,116,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
349,server/src/routes/demo.ts,129,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
350,server/src/routes/demo.ts,142,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
351,server/src/routes/controlMappings.ts,12,router.post('/'; authorize('admin'; 'editor'); validateBody(createControlMappingSchema); asyncHandler(controlMappingsController.createMapping.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/'; authorize('admin'; 'editor'); validateBody(createControlMappingSchema); asyncHandler(controlMappingsController.createMapping.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
352,server/src/routes/controlMappings.ts,13,router.get('/'; authenticate; asyncHandler(controlMappingsController.listAllMappings.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/'; authenticate; asyncHandler(controlMappingsController.listAllMappings.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
353,server/src/routes/controlMappings.ts,14,router.get('/control/:controlId'; authenticate; asyncHandler(controlMappingsController.getMappings.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/control/:controlId'; authenticate; asyncHandler(controlMappingsController.getMappings.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
354,server/src/routes/controlMappings.ts,15,router.patch('/:mappingId'; authorize('admin'; 'editor'); validateBody(updateControlMappingSchema); asyncHandler(controlMappingsController.updateMapping.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/:mappingId'; authorize('admin'; 'editor'); validateBody(updateControlMappingSchema); asyncHandler(controlMappingsController.updateMapping.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
355,server/src/routes/controlMappings.ts,16,router.delete('/:mappingId'; authorize('admin'; 'editor'); asyncHandler(controlMappingsController.deleteMapping.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/:mappingId'; authorize('admin'; 'editor'); asyncHandler(controlMappingsController.deleteMapping.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
356,server/src/routes/controlMappings.ts,17,router.get('/export/csv'; authenticate; asyncHandler(controlMappingsController.exportMappings.bind(controlMappingsController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/export/csv'; authenticate; asyncHandler(controlMappingsController.exportMappings.bind(controlMappingsController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
357,server/src/routes/aiRmf.ts,19,router.post('/systems'; authorize('admin'; 'editor'); validateBody(createAISystemSchema); asyncHandler(aiRmfController.createAISystem.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems'; authorize('admin'; 'editor'); validateBody(createAISystemSchema); asyncHandler(aiRmfController.createAISystem.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
358,server/src/routes/aiRmf.ts,20,router.get('/systems'; asyncHandler(aiRmfController.getAISystems.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/systems'; asyncHandler(aiRmfController.getAISystems.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
359,server/src/routes/aiRmf.ts,21,router.get('/systems/:id'; asyncHandler(aiRmfController.getAISystemById.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/systems/:id'; asyncHandler(aiRmfController.getAISystemById.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
360,server/src/routes/aiRmf.ts,22,router.patch('/systems/:id'; authorize('admin'; 'editor'); validateBody(updateAISystemSchema); asyncHandler(aiRmfController.updateAISystem.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/systems/:id'; authorize('admin'; 'editor'); validateBody(updateAISystemSchema); asyncHandler(aiRmfController.updateAISystem.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
361,server/src/routes/aiRmf.ts,23,router.delete('/systems/:id'; authorize('admin'); asyncHandler(aiRmfController.deleteAISystem.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/systems/:id'; authorize('admin'); asyncHandler(aiRmfController.deleteAISystem.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
362,server/src/routes/aiRmf.ts,29,router.patch('/systems/:aiSystemId/functions/:functionName'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateCoreFunction.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/systems/:aiSystemId/functions/:functionName'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateCoreFunction.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
363,server/src/routes/aiRmf.ts,35,router.patch('/categories/:categoryId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateCategory.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/categories/:categoryId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateCategory.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
364,server/src/routes/aiRmf.ts,36,router.patch('/subcategories/:subcategoryId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateSubcategory.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/subcategories/:subcategoryId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateSubcategory.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
365,server/src/routes/aiRmf.ts,42,router.patch('/systems/:aiSystemId/trustworthiness/:characteristic'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateTrustworthinessCharacteristic.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/systems/:aiSystemId/trustworthiness/:characteristic'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateTrustworthinessCharacteristic.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
366,server/src/routes/aiRmf.ts,48,router.patch('/systems/:aiSystemId/lifecycle/:stage'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateLifecycleStage.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/systems/:aiSystemId/lifecycle/:stage'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateLifecycleStage.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
367,server/src/routes/aiRmf.ts,54,router.post('/systems/:aiSystemId/actors'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.addActor.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems/:aiSystemId/actors'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.addActor.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
368,server/src/routes/aiRmf.ts,55,router.delete('/actors/:actorId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.removeActor.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/actors/:actorId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.removeActor.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
369,server/src/routes/aiRmf.ts,61,router.post('/systems/:aiSystemId/assessments'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createAssessment.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems/:aiSystemId/assessments'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createAssessment.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
370,server/src/routes/aiRmf.ts,62,router.get('/systems/:aiSystemId/assessments'; asyncHandler(aiRmfController.getAssessments.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/systems/:aiSystemId/assessments'; asyncHandler(aiRmfController.getAssessments.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
371,server/src/routes/aiRmf.ts,63,router.delete('/assessments/:assessmentId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.deleteAssessment.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.delete('/assessments/:assessmentId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.deleteAssessment.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
372,server/src/routes/aiRmf.ts,69,router.post('/systems/:aiSystemId/profiles'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createProfile.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems/:aiSystemId/profiles'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createProfile.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
373,server/src/routes/aiRmf.ts,75,router.post('/systems/:aiSystemId/risk-activities'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createRiskActivity.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems/:aiSystemId/risk-activities'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.createRiskActivity.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
374,server/src/routes/aiRmf.ts,76,router.patch('/risk-activities/:riskActivityId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateRiskActivity.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.patch('/risk-activities/:riskActivityId'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.updateRiskActivity.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
375,server/src/routes/aiRmf.ts,82,router.post('/systems/:aiSystemId/calculate-trustworthiness'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.calculateTrustworthinessScore.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.post('/systems/:aiSystemId/calculate-trustworthiness'; authorize('admin'; 'editor'); asyncHandler(aiRmfController.calculateTrustworthinessScore.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
376,server/src/routes/aiRmf.ts,83,router.get('/dashboard'; asyncHandler(aiRmfController.getDashboardData.bind(aiRmfController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/dashboard'; asyncHandler(aiRmfController.getDashboardData.bind(aiRmfController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
377,server/src/routes/soc2.ts,41,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
378,server/src/routes/soc2.ts,51,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
379,server/src/routes/soc2.ts,65,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
380,server/src/routes/soc2.ts,80,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
381,server/src/routes/soc2.ts,90,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
382,server/src/routes/soc2.ts,98,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
383,server/src/routes/soc2.ts,113,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
384,server/src/routes/soc2.ts,127,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
385,server/src/routes/soc2.ts,160,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
386,server/src/routes/soc2.ts,182,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
387,server/src/routes/soc2.ts,209,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
388,server/src/routes/soc2.ts,223,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
389,server/src/routes/soc2.ts,236,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
390,server/src/routes/soc2.ts,250,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
391,server/src/routes/soc2.ts,264,router.patch(,AUTH_MOUNT_VERIFIED,N/A,router.patch(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
392,server/src/routes/soc2.ts,289,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
393,server/src/routes/soc2.ts,303,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
394,server/src/routes/soc2.ts,317,router.get(,AUTH_MOUNT_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
395,server/src/routes/soc2.ts,329,router.post(,AUTH_MOUNT_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
396,server/src/routes/webhooks.ts,126,router.get('/event-types'; asyncHandler(webhookController.getEventTypes.bind(webhookController)));,PUBLIC_INTENTIONAL,N/A,router.get('/event-types'; asyncHandler(webhookController.getEventTypes.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
397,server/src/routes/webhooks.ts,172,router.post(,WEBHOOK_HMAC_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
398,server/src/routes/webhooks.ts,184,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
399,server/src/routes/webhooks.ts,191,router.post(,AUTH_PER_ROUTE_VERIFIED,N/A,router.post(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
400,server/src/routes/webhooks.ts,200,router.delete(,AUTH_PER_ROUTE_VERIFIED,N/A,router.delete(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
401,server/src/routes/webhooks.ts,208,router.get(,AUTH_PER_ROUTE_VERIFIED,N/A,router.get(,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
402,server/src/routes/webhooks.ts,239,router.get('/'; asyncHandler(webhookController.getWebhooks.bind(webhookController)));,AUTH_MOUNT_VERIFIED,N/A,router.get('/'; asyncHandler(webhookController.getWebhooks.bind(webhookController)));,2026-05-28T22:30:00Z,session7_subagents_1-20,session7
