op_number,file,line,model,operation,verdict,evidence_function_name,evidence_org_check_line,scan_hint
355,./server/src/services/auditorService.ts,879,auditFinding,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateFinding(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
356,./server/src/services/auditorService.ts,910,auditFinding,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async deleteFinding(organizationId: string, findingId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
357,./server/src/services/auditorService.ts,998,auditWorkpaper,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async createWorkpaper(organizationId: string, data: {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
358,./server/src/services/auditorService.ts,1081,auditWorkpaper,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateWorkpaper(,organizationId present in context lines around L11,ORG_SCOPED
359,./server/src/services/auditorService.ts,1116,auditWorkpaper,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async deleteWorkpaper(organizationId: string, workpaperId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
360,./server/src/services/auditorService.ts,1206,auditRequest,create,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async createRequest(organizationId: string, data: {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
361,./server/src/services/auditorService.ts,1286,auditRequest,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateRequest(,organizationId present in context lines around L11,ORG_SCOPED
362,./server/src/services/auditorService.ts,1321,auditRequest,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async deleteRequest(organizationId: string, requestId: string) {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
363,./server/src/services/aws/s3ClientV3.ts,213,fileUpload,create,ORG_IN_FUNC_VERIFIED_v21,async uploadFile(options: UploadOptions): Promise<UploadResult> {,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
364,./server/src/services/aws/s3ClientV3.ts,318,fileUpload,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,"async deleteFileById(fileId: string, organizationId: string): Promise<void> {",prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
365,./server/src/services/aws/secretsManagerService.ts,464,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,async listSecrets(filters?: {,line 464: Map/Cache op,NO_ORG_CHECK
366,./server/src/services/cache/redisCacheService.ts,219,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"async get<T = any>(key: string, options?: { namespace?: string }): Promise<T | n",line 219: Map/Cache op,NO_ORG_CHECK
367,./server/src/services/cache/redisCacheService.ts,319,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"async del(key: string, options?: { namespace?: string }): Promise<boolean> {",line 319: Map/Cache op,NO_ORG_CHECK
368,./server/src/services/cache/redisCacheService.ts,365,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"async delPattern(pattern: string, options?: { namespace?: string }): Promise<num",line 365: Map/Cache op,NO_ORG_CHECK
369,./server/src/services/cache/redisCacheService.ts,408,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,async invalidateByTag(tag: string): Promise<number> {,line 408: Map/Cache op,NO_ORG_CHECK
370,./server/src/services/cache/redisCacheService.ts,413,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,async invalidateByTag(tag: string): Promise<number> {,line 413: Map/Cache op,NO_ORG_CHECK
371,./server/src/services/cache/redisCacheService.ts,463,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"async exists(key: string, options?: { namespace?: string }): Promise<boolean> {",line 463: Map/Cache op,NO_ORG_CHECK
372,./server/src/services/cache/redisCacheService.ts,588,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"private removeFromTagIndex(key: string, tags: string[]): void {",line 588: non-Prisma: tagKeys.delete(key);,NO_ORG_CHECK
373,./server/src/services/cache/redisCacheService.ts,590,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,"private removeFromTagIndex(key: string, tags: string[]): void {",line 590: Map/Cache op,NO_ORG_CHECK
374,./server/src/services/cache/redisCacheService.ts,622,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private evictLRU(): void {,line 622: Map/Cache op,NO_ORG_CHECK
375,./server/src/services/cache/redisCacheService.ts,633,?,.delete(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private cleanup(): void {,line 633: Map/Cache op,NO_ORG_CHECK
376,./server/src/services/dataAnonymizationService.ts,35,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private pseudonymizationKey: string;,line 35: non-Prisma: hmac.update(context ? `${context}:${value}` : value);,NO_ORG_CHECK
377,./server/src/services/doraService.ts,214,dORAICTRiskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,export async function createICTRiskAssessment(data: {,organizationId present in context lines around L11,ORG_SCOPED
378,./server/src/services/doraService.ts,364,dORAICTRiskAssessment,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function updateICTRiskAssessment(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
379,./server/src/services/doraService.ts,394,dORAICTRiskAssessment,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function deleteICTRiskAssessment(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
380,./server/src/services/doraService.ts,476,dORAICTRiskAssessment,update,ORG_IN_FUNC_VERIFIED_v21,export async function scoreICTRiskAssessment(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
381,./server/src/services/doraService.ts,528,dORAICTIncident,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,export async function createICTIncident(data: {,organizationId present in context lines around L11,ORG_SCOPED
382,./server/src/services/doraService.ts,717,dORAICTIncident,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function updateICTIncident(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
383,./server/src/services/doraService.ts,759,dORAICTIncident,update,ORG_IN_FUNC_VERIFIED_v21,export async function deleteICTIncident(,ORG_REFS_IN_FUNC=5; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
384,./server/src/services/doraService.ts,820,dORAICTIncident,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function escalateIncident(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
385,./server/src/services/doraService.ts,857,dORAThirdPartyProvider,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,export async function createThirdPartyProvider(data: {,organizationId present in context lines around L11,ORG_SCOPED
386,./server/src/services/doraService.ts,1013,dORAThirdPartyProvider,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function updateThirdPartyProvider(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
387,./server/src/services/doraService.ts,1042,dORAThirdPartyProvider,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function deleteThirdPartyProvider(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
388,./server/src/services/doraService.ts,1272,dORAResilienceTest,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,export async function createResilienceTest(data: {,organizationId present in context lines around L11,ORG_SCOPED
389,./server/src/services/doraService.ts,1414,dORAResilienceTest,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function updateResilienceTest(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
390,./server/src/services/doraService.ts,1443,dORAResilienceTest,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function deleteResilienceTest(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
391,./server/src/services/doraService.ts,1506,dORAResilienceTest,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,export async function executeResilienceTest(,function body lines 1464-1544 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
392,./server/src/services/doraService.ts,1556,dORAInformationRegister,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,export async function createInformationRegisterEntry(data: {,organizationId present in context lines around L11,ORG_SCOPED
393,./server/src/services/doraService.ts,1729,dORAInformationRegister,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function updateInformationRegisterEntry(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
394,./server/src/services/doraService.ts,1758,dORAInformationRegister,delete,ORG_IN_PRIOR_FETCH_VERIFIED_v21,export async function deleteInformationRegisterEntry(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
395,./server/src/services/euRegulations/dmaService.ts,163,dMAGatekeeper,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async registerGatekeeper(,organizationId present in context lines around L11,ORG_SCOPED
396,./server/src/services/euRegulations/dmaService.ts,182,dMAObligationTracking,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async registerGatekeeper(,organizationId present in context lines around L11,ORG_SCOPED
397,./server/src/services/euRegulations/dmaService.ts,301,dMAObligationTracking,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async updateObligationCompliance(,function body lines 270-350 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
398,./server/src/services/euRegulations/dmaService.ts,312,dMAObligationTracking,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateObligationCompliance(,organizationId present in context lines around L11,ORG_SCOPED
399,./server/src/services/euRegulations/dmaService.ts,366,dMAComplianceReport,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateComplianceReport(,organizationId present in context lines around L11,ORG_SCOPED
400,./server/src/services/euRegulations/dmaService.ts,428,dMAGatekeeper,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateGatekeeper(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
401,./server/src/services/euRegulations/dmaService.ts,505,dMAGatekeeper,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteGatekeeper(organizationId: string, gatekeeperId: string): Promise<vo",organizationId present in context lines around L11,ORG_SCOPED
402,./server/src/services/euRegulations/dsaService.ts,211,dSAPlatform,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async registerPlatform(,organizationId present in context lines around L11,ORG_SCOPED
403,./server/src/services/euRegulations/dsaService.ts,256,dSAContentModeration,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async recordContentModeration(,organizationId present in context lines around L11,ORG_SCOPED
404,./server/src/services/euRegulations/dsaService.ts,322,dSAIllegalContentReport,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async reportIllegalContent(,organizationId present in context lines around L11,ORG_SCOPED
405,./server/src/services/euRegulations/dsaService.ts,366,dSAIllegalContentReport,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async processIllegalContentReport(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
406,./server/src/services/euRegulations/dsaService.ts,431,dSAAdRepository,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async addAdToRepository(,organizationId present in context lines around L11,ORG_SCOPED
407,./server/src/services/euRegulations/dsaService.ts,545,dSATransparencyReport,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateTransparencyReport(,organizationId present in context lines around L11,ORG_SCOPED
408,./server/src/services/euRegulations/dsaService.ts,659,dSAPlatform,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async updatePlatform(,function body lines 632-712 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
409,./server/src/services/euRegulations/dsaService.ts,679,dSAPlatform,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deletePlatform(organizationId: string, platformId: string): Promise<void> ",organizationId present in context lines around L11,ORG_SCOPED
410,./server/src/services/euRegulations/dsaService.ts,828,dSARiskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async conductRiskAssessment(,organizationId present in context lines around L11,ORG_SCOPED
411,./server/src/services/euRegulations/dsaService.ts,920,dSARiskAssessment,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateRiskAssessment(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
412,./server/src/services/euRegulations/dsaService.ts,967,dSANonPersonalizedFeed,upsert,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async configureNonPersonalizedFeed(,function body lines 935-1015 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
413,./server/src/services/euRegulations/dsaService.ts,1042,dSANonPersonalizedFeed,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async updateNonPersonalizedFeedStatus(,organizationId present in context lines around L11,ORG_SCOPED
414,./server/src/services/euRegulations/euAiActService.ts,251,eUAIActSystem,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async registerAISystem(,organizationId present in context lines around L11,ORG_SCOPED
415,./server/src/services/euRegulations/euAiActService.ts,274,eUAIActRiskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async registerAISystem(,organizationId present in context lines around L11,ORG_SCOPED
416,./server/src/services/euRegulations/euAiActService.ts,322,eUAIActSystem,update,ORG_IN_FUNC_VERIFIED_v21,async registerAISystem(,ORG_REFS_IN_FUNC=4; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
417,./server/src/services/euRegulations/euAiActService.ts,380,eUAIActRiskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async conductRiskAssessment(,organizationId present in context lines around L11,ORG_SCOPED
418,./server/src/services/euRegulations/euAiActService.ts,401,eUAIActSystem,update,ORG_IN_FUNC_VERIFIED_v21,async conductRiskAssessment(,ORG_REFS_IN_FUNC=5; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
419,./server/src/services/euRegulations/euAiActService.ts,465,eUAIActTransparencyReport,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async generateTransparencyReport(,organizationId present in context lines around L11,ORG_SCOPED
420,./server/src/services/euRegulations/euAiActService.ts,587,eUAIActSystem,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async updateAISystem(,prior findFirst/findUnique with organizationId validates ownership before write,ORG_IN_FUNC_NOT_IN_WRITE
421,./server/src/services/euRegulations/euAiActService.ts,639,eUAIActSystem,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async deleteAISystem(organizationId: string, systemId: string): Promise<void> {",organizationId present in context lines around L11,ORG_SCOPED
422,./server/src/services/featureService.ts,214,?,.create(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async subscribeToFeature(,function body lines 132-212 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
423,./server/src/services/featureService.ts,238,?,.create(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async subscribeToFeature(,function body lines 132-212 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
424,./server/src/services/featureService.ts,249,?,.create(,ORG_IN_FUNC_VERIFIED_v21,async subscribeToFeature(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
425,./server/src/services/featureService.ts,263,featureSubscription,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async subscribeToFeature(,organizationId present in context lines around L11,ORG_SCOPED
426,./server/src/services/featureService.ts,277,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async subscribeToFeature(,organizationId present in context lines around L11,ORG_SCOPED
427,./server/src/services/featureService.ts,337,?,.update(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async unsubscribeFromFeature(,function body lines 314-394 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
428,./server/src/services/featureService.ts,348,featureSubscription,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async unsubscribeFromFeature(,function body lines 314-394 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
429,./server/src/services/featureService.ts,358,subscriptionHistory,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async unsubscribeFromFeature(,organizationId present in context lines around L11,ORG_SCOPED
430,./server/src/services/frameworkTemplateService.ts,1744,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async applyTemplateToFramework(,organizationId present in context lines around L11,ORG_SCOPED
431,./server/src/services/frameworkTemplateService.ts,1860,controlMapping,create,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async applyControlMappings(,function body lines 1790-1870 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
432,./server/src/services/frameworkTemplateService.ts,2138,controlMapping,delete,ORG_IN_FUNC_VERIFIED_v21,async regenerateControlMappings(,ORG_REFS_IN_FUNC=3; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
433,./server/src/services/hipaaService.ts,120,pHIRecord,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createPHIRecord(data: {,organizationId present in context lines around L11,ORG_SCOPED
434,./server/src/services/hipaaService.ts,204,pHIAccessGrant,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async grantPHIAccess(data: {,organizationId present in context lines around L11,ORG_SCOPED
435,./server/src/services/hipaaService.ts,242,pHIAccessGrant,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async revokePHIAccess(grantId: string, organizationId: string, userId: string, r",organizationId present in context lines around L11,ORG_SCOPED
436,./server/src/services/hipaaService.ts,298,businessAssociateAgreement,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createBAA(data: {,organizationId present in context lines around L11,ORG_SCOPED
437,./server/src/services/hipaaService.ts,348,businessAssociateAgreement,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,"async updateBAAStatus(id: string, organizationId: string, userId: string, status",organizationId present in context lines around L11,ORG_SCOPED
438,./server/src/services/hipaaService.ts,417,hIPAABreachRiskAssessment,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async assessBreachRisk(data: BreachRiskAssessmentInput) {,organizationId present in context lines around L11,ORG_SCOPED
439,./server/src/services/hipaaService.ts,512,hIPAABreachRiskAssessment,update,ORG_IN_PRIOR_FETCH_VERIFIED_v21,async markBreachNotificationSent(,organizationId in function scope near write op,ORG_IN_FUNC_NOT_IN_WRITE
440,./server/src/services/integrations/awsService.ts,88,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
441,./server/src/services/integrations/awsService.ts,524,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
442,./server/src/services/integrations/azureDevOpsService.ts,167,?,.create(,ORG_IN_FUNC_VERIFIED_v21,private async getClient(organizationId: string): Promise<{ client: AxiosInstance,ORG_REFS_IN_FUNC=6; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
443,./server/src/services/integrations/azureDevOpsService.ts,240,integration,update,ORG_IN_FUNC_VERIFIED_v21,private async refreshOAuthToken(,ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
444,./server/src/services/integrations/azureDevOpsService.ts,334,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
445,./server/src/services/integrations/azureDevOpsService.ts,367,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
446,./server/src/services/integrations/azureDevOpsService.ts,812,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async createComplianceWorkItem(,organizationId present in context lines around L11,ORG_SCOPED
447,./server/src/services/integrations/azureDevOpsService.ts,877,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncWorkItems(,organizationId present in context lines around L11,ORG_SCOPED
448,./server/src/services/integrations/azureDevOpsService.ts,924,?,.update(,ORG_IN_FUNC_VERIFIED_v21,async syncWorkItems(,ORG_REFS_IN_FUNC=6; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
449,./server/src/services/integrations/azureDevOpsService.ts,935,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncWorkItems(,organizationId present in context lines around L11,ORG_SCOPED
450,./server/src/services/integrations/azureDevOpsService.ts,951,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncWorkItems(,organizationId present in context lines around L11,ORG_SCOPED
451,./server/src/services/integrations/azureDevOpsService.ts,1072,?,.update(,ORG_IN_PRIOR_findFirst_VERIFIED_v21,async processWebhookEvent(,function body lines 1028-1108 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
452,./server/src/services/integrations/azureService.ts,454,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async updateLastSync(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
453,./server/src/services/integrations/azureService.ts,475,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
454,./server/src/services/integrations/azureSyncService.ts,45,azureSyncJob,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async createSyncJob(,organizationId present in context lines around L11,ORG_SCOPED
455,./server/src/services/integrations/azureSyncService.ts,71,azureSyncJob,update,ORG_IN_FUNC_VERIFIED_v21,private async updateSyncJob(,ORG_REFS_IN_FUNC=7; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
456,./server/src/services/integrations/azureSyncService.ts,213,azureResource,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncResources(organizationId: string): Promise<SyncResult> {,organizationId present in context lines around L11,ORG_SCOPED
457,./server/src/services/integrations/azureSyncService.ts,279,azureSecurityFinding,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncSecurityFindings(organizationId: string): Promise<SyncResult> {,organizationId present in context lines around L11,ORG_SCOPED
458,./server/src/services/integrations/azureSyncService.ts,344,azureSecurityAlert,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncSecurityAlerts(organizationId: string): Promise<SyncResult> {,organizationId present in context lines around L11,ORG_SCOPED
459,./server/src/services/integrations/azureSyncService.ts,417,azurePolicyCompliance,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncPolicyCompliance(organizationId: string): Promise<SyncResult> {,organizationId present in context lines around L11,ORG_SCOPED
460,./server/src/services/integrations/azureSyncService.ts,477,azureUser,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncUsers(organizationId: string): Promise<SyncResult> {,organizationId present in context lines around L11,ORG_SCOPED
461,./server/src/services/integrations/azureSyncService.ts,600,azureResource,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
462,./server/src/services/integrations/azureSyncService.ts,601,azureSecurityFinding,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
463,./server/src/services/integrations/azureSyncService.ts,602,azureSecurityAlert,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
464,./server/src/services/integrations/azureSyncService.ts,603,azurePolicyCompliance,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
465,./server/src/services/integrations/azureSyncService.ts,604,azureUser,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
466,./server/src/services/integrations/azureSyncService.ts,605,azureSyncJob,delete,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async deleteSyncedData(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
467,./server/src/services/integrations/githubService.ts,114,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
468,./server/src/services/integrations/githubService.ts,429,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
469,./server/src/services/integrations/googleService.ts,129,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
470,./server/src/services/integrations/googleService.ts,222,integration,update,ORG_IN_FUNC_VERIFIED_v21,"async ensureValidToken(organizationId: string, retryCount: number = 0): Promise<",function body lines 193-273 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
471,./server/src/services/integrations/googleService.ts,473,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
472,./server/src/services/integrations/jiraService.ts,150,integration,upsert,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async saveIntegration(,organizationId present in context lines around L11,ORG_SCOPED
473,./server/src/services/integrations/jiraService.ts,243,integration,update,ORG_IN_FUNC_VERIFIED_v21,"async ensureValidToken(organizationId: string, retryCount: number = 0): Promise<",function body lines 214-294 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
474,./server/src/services/integrations/jiraService.ts,574,integration,update,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async disconnect(organizationId: string): Promise<void> {,organizationId present in context lines around L11,ORG_SCOPED
475,./server/src/services/integrations/jiraService.ts,662,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncComplianceIssues(,organizationId present in context lines around L11,ORG_SCOPED
476,./server/src/services/integrations/jiraService.ts,706,issue,update,ORG_IN_FUNC_VERIFIED_v21,async syncComplianceIssues(,ORG_REFS_IN_FUNC=6; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
477,./server/src/services/integrations/jiraService.ts,717,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncComplianceIssues(,organizationId present in context lines around L11,ORG_SCOPED
478,./server/src/services/integrations/jiraService.ts,730,auditLog,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,async syncComplianceIssues(,organizationId present in context lines around L11,ORG_SCOPED
479,./server/src/services/integrations/jiraService.ts,943,issue,update,ORG_IN_FUNC_VERIFIED_v21,async processWebhookEvent(,ORG_REFS_IN_FUNC=2; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
